ProcessID,Section,Order,Level,Text,Bold,Phase
S015,Impacts,1,0,"If unavailable, this asset has 4 direct downstream dependencies and 4 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S015,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S015,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S015,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S015,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S015,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S015,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S015,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S015,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S015,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S015,Short-Term Operations,2,2,Open a P1 ticket and engage the Operations system owner.,N,First 30 minutes
S015,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S015,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S015,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S015,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S015,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S015,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S015,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S015,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S015,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S015,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S016,Process Name,1,0,Cellular Service,N,
S016,Department,2,0,Information Technology,N,
S016,Program Office,3,0,IT Infra,N,
S016,Operational Category,4,0,2-Critical Operations,N,
S016,Priority within Category,5,0,3,N,
S016,Restoration Score,6,0,70,N,
S016,Description,1,0,"Cellular Service is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S016,Impacts,1,0,"If unavailable, this asset has 3 direct downstream dependencies and 3 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S016,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S016,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S016,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S016,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S016,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S016,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S016,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S016,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S016,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S016,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S016,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S016,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S016,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S016,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S016,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S016,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S016,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S016,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S016,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S016,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S017,Process Name,1,0,ERP System,N,
S017,Department,2,0,Finance,N,
S017,Program Office,3,0,Finance / IT,N,
S017,Operational Category,4,0,2-Critical Operations,N,
S017,Priority within Category,5,0,2,N,
S017,Restoration Score,6,0,72,N,
S017,Description,1,0,"ERP System is a system within Finance's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S017,Impacts,1,0,"If unavailable, this asset has 5 direct downstream dependencies and 5 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S017,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S017,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S017,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S017,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S017,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S017,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S017,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S017,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S017,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S017,Short-Term Operations,2,2,Open a P1 ticket and engage the Finance system owner.,N,First 30 minutes
S017,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S017,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S017,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S017,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S017,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S017,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S017,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S017,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S017,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S017,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S018,Process Name,1,0,Warehouse Management System (WMS),N,
S018,Department,2,0,Supply Chain,N,
S018,Program Office,3,0,Supply Chain / IT,N,
S018,Operational Category,4,0,2-Critical Operations,N,
S018,Priority within Category,5,0,2,N,
S018,Restoration Score,6,0,72,N,
S018,Description,1,0,"Warehouse Management System (WMS) is a system within Supply Chain's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S018,Impacts,1,0,"If unavailable, this asset has 3 direct downstream dependencies and 3 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S018,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S018,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S018,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S018,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S018,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S018,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S018,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S018,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S018,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S018,Short-Term Operations,2,2,Open a P1 ticket and engage the Supply Chain system owner.,N,First 30 minutes
S018,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S018,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S018,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S018,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S018,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S018,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S018,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S018,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S018,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S018,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S019,Process Name,1,0,Transportation Management System (TMS),N,
S019,Department,2,0,Supply Chain,N,
S019,Program Office,3,0,Supply Chain / IT,N,
S019,Operational Category,4,0,2-Critical Operations,N,
S019,Priority within Category,5,0,3,N,
S019,Restoration Score,6,0,72,N,
S019,Description,1,0,"Transportation Management System (TMS) is a system within Supply Chain's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S019,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 4 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
S019,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S019,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S019,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S019,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S019,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S019,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S019,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S019,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S019,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S019,Short-Term Operations,2,2,Open a P1 ticket and engage the Supply Chain system owner.,N,First 30 minutes
S019,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S019,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S019,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S019,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S019,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S019,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S019,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S019,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S019,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S019,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S020,Process Name,1,0,HVAC Control System,N,
S020,Department,2,0,Facilities Management,N,
S020,Program Office,3,0,Facilities,N,
S020,Operational Category,4,0,2-Critical Operations,N,
S020,Priority within Category,5,0,3,N,
S020,Restoration Score,6,0,87,N,
S020,Description,1,0,"HVAC Control System is a system within Facilities Management's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S020,Impacts,1,0,"If unavailable, this asset has 3 direct downstream dependencies and 46 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 4 hops in the dependency graph.",N,
S020,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S020,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S020,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S020,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S020,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S020,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S020,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S020,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S020,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S020,Short-Term Operations,2,2,Open a P1 ticket and engage the Facilities Management system owner.,N,First 30 minutes
S020,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S020,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S020,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S020,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S020,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S020,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S020,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S020,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S020,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S020,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S021,Process Name,1,0,Access Control / Badge System,N,
S021,Department,2,0,Security,N,
S021,Program Office,3,0,Security,N,
S021,Operational Category,4,0,2-Critical Operations,N,
S021,Priority within Category,5,0,2,N,
S021,Restoration Score,6,0,71,N,
S021,Description,1,0,"Access Control / Badge System is a system within Security's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S021,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S021,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S021,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S021,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S021,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S021,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S021,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S021,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S021,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S021,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S021,Short-Term Operations,2,2,Open a P1 ticket and engage the Security system owner.,N,First 30 minutes
S021,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S021,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S021,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S021,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S021,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S021,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S021,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S021,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S021,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S021,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S022,Process Name,1,0,Video Surveillance (CCTV),N,
S022,Department,2,0,Security,N,
S022,Program Office,3,0,Security,N,
S022,Operational Category,4,0,2-Critical Operations,N,
S022,Priority within Category,5,0,3,N,
S022,Restoration Score,6,0,69,N,
S022,Description,1,0,"Video Surveillance (CCTV) is a system within Security's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S022,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 1 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S022,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S022,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S022,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S022,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S022,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S022,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S022,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S022,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S022,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S022,Short-Term Operations,2,2,Open a P1 ticket and engage the Security system owner.,N,First 30 minutes
S022,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S022,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S022,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S022,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S022,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S022,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S022,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S022,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S022,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S022,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S023,Process Name,1,0,Public Address System,N,
S023,Department,2,0,Facilities Management,N,
S023,Program Office,3,0,Facilities / EM,N,
S023,Operational Category,4,0,1-Life Safety,N,
S023,Priority within Category,5,0,2,N,
S023,Restoration Score,6,0,91,N,
S023,Description,1,0,"Public Address System is a system within Facilities Management's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S023,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S023,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S023,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S023,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S023,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S023,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S023,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S023,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S023,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S023,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S023,Short-Term Operations,2,2,Open a P1 ticket and engage the Facilities Management system owner.,N,First 30 minutes
S023,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S023,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S023,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S023,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S023,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S023,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S023,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S023,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S023,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S023,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S024,Process Name,1,0,Time Clock System,N,
S024,Department,2,0,Human Resources,N,
S024,Program Office,3,0,HR / IT,N,
S024,Operational Category,4,0,3-Critical Admin,N,
S024,Priority within Category,5,0,2,N,
S024,Restoration Score,6,0,46,N,
S024,Description,1,0,"Time Clock System is a system within Human Resources's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S024,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 1 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S024,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S024,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S024,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S024,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S024,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S024,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S024,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S024,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S024,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S024,Short-Term Operations,2,2,Open a P1 ticket and engage the Human Resources system owner.,N,First 30 minutes
S024,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S024,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S024,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S024,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S024,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S024,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S024,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S024,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S024,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S024,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S025,Process Name,1,0,HRIS,N,
S025,Department,2,0,Human Resources,N,
S025,Program Office,3,0,HR / IT,N,
S025,Operational Category,4,0,3-Critical Admin,N,
S025,Priority within Category,5,0,3,N,
S025,Restoration Score,6,0,44,N,
S025,Description,1,0,"HRIS is a system within Human Resources's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S025,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S025,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S025,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S025,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S025,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S025,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S025,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S025,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S025,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S025,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S025,Short-Term Operations,2,2,Open a P1 ticket and engage the Human Resources system owner.,N,First 30 minutes
S025,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S025,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S025,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S025,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S025,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S025,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S025,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S025,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S025,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S025,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S026,Process Name,1,0,Document Management System,N,
S026,Department,2,0,Information Technology,N,
S026,Program Office,3,0,IT Apps,N,
S026,Operational Category,4,0,3-Critical Admin,N,
S026,Priority within Category,5,0,3,N,
S026,Restoration Score,6,0,45,N,
S026,Description,1,0,"Document Management System is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S026,Impacts,1,0,"If unavailable, this asset has 3 direct downstream dependencies and 3 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S026,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S026,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S026,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S026,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S026,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S026,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S026,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S026,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S026,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S026,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S026,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S026,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S026,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S026,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S026,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S026,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S026,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S026,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S026,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S026,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S027,Process Name,1,0,Network File Storage,N,
S027,Department,2,0,Information Technology,N,
S027,Program Office,3,0,IT Infra,N,
S027,Operational Category,4,0,3-Critical Admin,N,
S027,Priority within Category,5,0,2,N,
S027,Restoration Score,6,0,44,N,
S027,Description,1,0,"Network File Storage is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S027,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
S027,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S027,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
